user_name,comment,brand,gender,label
Farhan Ali,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'ذمہ', 'دار', 'اور', 'عین', 'مطابق', 'ٹچپن', 'ہےیہ', 'ڈیجیٹل', 'فنکاروں', 'اور', 'نوٹ', 'لینے', 'والوں', 'کے', 'لئے', 'بہترین', 'ہے', 'جو', 'ہینڈ', 'رائٹنگ', 'ان', 'پٹ', 'کو', 'ترجیح', 'دیتے', 'ہیں']",Lenovo,Male,1.0
Amina Ahmed,"['ایپل', 'میک', 'بوکس', 'کا', 'چیکنا', 'اور', 'کم', 'سے', 'کم', 'ڈیزائن', 'ہےوہ', 'جہاں', 'بھی', 'ہوں', 'وہاں', 'ایک', 'بیان', 'دیتے', 'ہوئے', 'خوبصورتی', 'اور', 'نفاست', 'کو', 'ختم', 'کرتے', 'ہیں']",Apple,Female,1.0
Khalid Raza,"['asus', 'لیپ', 'ٹاپ', 'میں', 'بیٹری', 'کی', 'غیر', 'معمولی', 'اصلاح', 'ہےمیں', 'کارکردگی', 'سے', 'سمجھوتہ', 'کیے', 'بغیر', 'بڑھی', 'ہوئی', 'بیٹری', 'کی', 'زندگی', 'سے', 'لطف', 'اندوز', 'ہوسکتا', 'ہوں']",Asus,Male,1.0
Sara Khan,"['ایسر', 'لیپ', 'ٹاپ', 'میں', 'پہلے', 'سے', 'انسٹال', 'سافٹ', 'ویئر', 'کی', 'ایک', 'وسیع', 'قسم', 'ہےپروڈکٹیوٹی', 'ٹولز', 'سے', 'لے', 'کر', 'تفریحی', 'ایپس', 'تک', 'وہ', 'ایک', 'بہترین', 'تجربہ', 'پیش', 'کرتے', 'ہیں']",Acer,Female,1.0
Adnan Malik,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'آرام', 'دہ', 'اور', 'جوابدہ', 'کی', 'بورڈ', 'ہےٹائپنگ', 'آسانی', 'سے', 'محسوس', 'ہوتی', 'ہے', 'میری', 'پیداوری', 'کو', 'بڑھا', 'رہی', 'ہے']",Dell,Male,1.0
Shabnam Ali,"['hp', 'لیپ', 'ٹاپ', 'میں', 'قابل', 'اعتماد', 'اور', 'درست', 'ٹچ', 'پیڈ', 'ہےیہ', 'کرسر', 'پر', 'ہموار', 'نیویگیشن', 'اور', 'عین', 'مطابق', 'کنٹرول', 'فراہم', 'کرتا', 'ہے']",HP,Female,1.0
Aamir Raza,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'پائیدار', 'اور', 'مضبوط', 'تعمیر', 'کا', 'معیار', 'ہےوہ', 'لمبی', 'عمر', 'کو', 'یقینی', 'بناتے', 'ہوئے', 'روزانہ', 'کے', 'لباس', 'اور', 'آنسو', 'کا', 'مقابلہ', 'کرسکتے', 'ہیں']",Lenovo,Male,1.0
Tayyaba Khan,"['ایپل', 'میک', 'بوکس', 'میں', 'ایپل', 'کے', 'ماحولیاتی', 'نظام', 'کے', 'ساتھ', 'ہموار', 'انضمام', 'ہےیہ', 'آسانی', 'سے', 'مطابقت', 'پذیری', 'اور', 'ہموار', 'آلہ', 'رابطے', 'کی', 'اجازت', 'دیتا', 'ہے']",Apple,Female,1.0
Javed Ahmed,"['asus', 'لیپ', 'ٹاپ', 'میں', 'کارکردگی', 'کے', 'طریقوں', 'کی', 'ایک', 'وسیع', 'رینج', 'ہےمیں', 'اپنی', 'ضروریات', 'کی', 'بنیاد', 'پر', 'پاور', 'سیونگ', 'اور', 'اعلی', 'کارکردگی', 'کے', 'طریقوں', 'کے', 'مابین', 'سوئچ', 'کرسکتا', 'ہوں']",Acer,Male,1.0
Nazia Raza,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'میں', 'مختلف', 'قسم', 'کی', 'بندرگاہیں', 'ہیںusb', 'سے', 'لے', 'کر', 'hdmi', 'تک', 'یہ', 'پیری', 'فیرلز', 'کے', 'لئے', 'رابطے', 'کے', 'وسیع', 'اختیارات', 'پیش', 'کرتا', 'ہے']",Dell,Female,1.0
Rizwan Khan,"['hp', 'لیپ', 'ٹاپ', 'کا', 'چیکنا', 'اور', 'جدید', 'ڈیزائن', 'ہےوہ', 'جمالیاتی', 'اعتبار', 'سے', 'خوش', 'ہیں', 'اور', 'جہاں', 'بھی', 'میں', 'ان', 'کو', 'لیتے', 'ہیں', 'اس', 'کا', 'بیان', 'دیتے', 'ہیں']",HP,Male,1.0
Naila Ahmed,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'مضبوط', 'سیکیورٹی', 'سسٹم', 'ہےبلٹ', 'ان', 'خصوصیات', 'میرے', 'ڈیٹا', 'کی', 'حفاظت', 'کرتی', 'ہیں', 'اور', 'کمپیوٹنگ', 'کے', 'محفوظ', 'تجربے', 'کو', 'یقینی', 'بناتی', 'ہیں']",Lenovo,Female,1.0
Azhar Raza,"['ایپل', 'میک', 'بوکس', 'کے', 'پاس', 'ایک', 'عین', 'مطابق', 'اور', 'ذمہ', 'دار', 'ٹریک', 'پیڈ', 'ہےیہ', 'قدرتی', 'ٹچ', 'اشاروں', 'کی', 'نقالی', 'کرتے', 'ہوئے', 'صارف', 'کا', 'ایک', 'ہموار', 'اور', 'درست', 'تجربہ', 'فراہم', 'کرتا', 'ہے']",Apple,Male,1.0
Sanam Shah,"['asus', 'لیپ', 'ٹاپ', 'کے', 'پاس', 'کولنگ', 'کا', 'ایک', 'جامع', 'نظام', 'ہےوہ', 'شدید', 'کاموں', 'کے', 'دوران', 'زیادہ', 'سے', 'زیادہ', 'کارکردگی', 'کو', 'یقینی', 'بناتے', 'ہوئے', 'گرمی', 'کو', 'مؤثر', 'طریقے', 'سے', 'ختم', 'کرتے', 'ہیں']",Asus,Female,1.0
Majid Khan,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'کا', 'ایک', 'واضح', 'اور', 'اعلی', 'ریزولوشن', 'ڈسپلے', 'ہےیہ', 'زندگی', 'میں', 'بصری', 'لاتا', 'ہے', 'فلموں', 'اور', 'تصاویر', 'کو', 'واقعی', 'عمیق', 'طور', 'پر', 'عمیق', 'بناتا', 'ہے']",Dell,Male,1.0
Saba Ali,"['hp', 'لیپ', 'ٹاپ', 'میں', 'قابل', 'اعتماد', 'اور', 'تیز', 'بلوٹوتھ', 'کنیکٹیویٹی', 'ہےمیں', 'بغیر', 'کسی', 'رکاوٹ', 'کے', 'فائلوں', 'کو', 'دوسرے', 'مطابقت', 'پذیر', 'آلات', 'میں', 'جوڑ', 'سکتا', 'ہوں', 'اور', 'منتقل', 'کرسکتا', 'ہوں']",HP,Female,1.0
Yasir Raza,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ان', 'پٹآؤٹ', 'پٹ', 'بندرگاہوں', 'کی', 'ایک', 'ورسٹائل', 'صف', 'ہےوہ', 'مختلف', 'رابطے', 'کی', 'ضروریات', 'اور', 'آلہ', 'کی', 'مطابقت', 'کو', 'پورا', 'کرتے', 'ہیں']",Lenovo,Male,1.0
Ghazala Khan,"['ایپل', 'میک', 'بوکس', 'میں', 'قابل', 'اعتماد', 'اور', 'تیز', 'ویک', 'اپ', 'خصوصیت', 'ہےمیں', 'بغیر', 'کسی', 'خاص', 'تاخیر', 'کے', 'فوری', 'طور', 'پر', 'کام', 'دوبارہ', 'شروع', 'کرسکتا', 'ہوں']",Apple,Female,1.0
Rashid Ahmed,"['asus', 'لیپ', 'ٹاپ', 'میں', 'ملٹی', 'میڈیا', 'خصوصیات', 'کی', 'ایک', 'جامع', 'صف', 'ہےبہتر', 'آڈیو', 'سے', 'لے', 'کر', 'واضح', 'بصری', 'تک', 'وہ', 'میڈیا', 'کا', 'ایک', 'عمیق', 'تجربہ', 'پیش', 'کرتے', 'ہیں']",Asus,Male,1.0
Sadia Malik,"['ڈیل', 'کے', 'ذریعہ', 'فراہم', 'کردہ', 'کسٹمر', 'سروس', 'غیر', 'معمولی', 'ہےان', 'کی', 'سپورٹ', 'ٹیم', 'ذمہ', 'دار', 'جانکاری', 'اور', 'کسی', 'بھی', 'مسئلے', 'کو', 'حل', 'کرنے', 'کے', 'لئے', 'وقف', 'ہے']",Dell,Female,1.0
Aamir Khan,"['hp', 'لیپ', 'ٹاپ', 'میں', 'پہلے', 'سے', 'انسٹال', 'شدہ', 'پیداواری', 'سافٹ', 'ویئر', 'کی', 'ایک', 'وسیع', 'قسم', 'ہےوہ', 'کارکردگی', 'کو', 'بڑھانے', 'اور', 'ورک', 'فلو', 'کو', 'ہموار', 'کرنے', 'کے', 'ل', 'tools', 'ٹولز', 'پیش', 'کرتے', 'ہیں']",HP,Male,1.0
Ayesha Raza,"['ایپل', 'میک', 'بوکس', 'میں', 'آئی', 'کلاؤڈ', 'کے', 'ساتھ', 'ہموار', 'انضمام', 'ہےیہ', 'میرے', 'تمام', 'ایپل', 'آلات', 'میں', 'فائلوں', 'اور', 'ڈیٹا', 'کی', 'آسانی', 'سے', 'ہم', 'آہنگی', 'کی', 'اجازت', 'دیتا', 'ہے']",Apple,Female,1.0
Bilal Ahmed,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'ذمہ', 'دار', 'اور', 'درست', 'ٹچ', 'اسکرین', 'ہےیہ', 'میرے', 'صارف', 'کے', 'تجربے', 'کو', 'بڑھاتا', 'ہے', 'اور', 'بدیہی', 'تعامل', 'کی', 'اجازت', 'دیتا', 'ہے']",Dell,Male,1.0
Rukhsar Malik,"['hp', 'لیپ', 'ٹاپ', 'میں', 'پائیدار', 'اور', 'قابل', 'اعتماد', 'تعمیر', 'ہےوہ', 'روزمرہ', 'کے', 'استعمال', 'کو', 'برداشت', 'کرنے', 'اور', 'دیرپا', 'کارکردگی', 'پیش', 'کرنے', 'کے', 'لئے', 'ڈیزائن', 'کیے', 'گئے', 'ہیں']",HP,Female,1.0
Asad Raza,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'طاقتور', 'اور', 'توانائی', 'سے', 'موثر', 'پروسیسر', 'ہےیہ', 'بیٹری', 'کی', 'زندگی', 'کو', 'بہتر', 'بناتے', 'ہوئے', 'عمدہ', 'کارکردگی', 'پیش', 'کرتا', 'ہے']",Lenovo,Male,1.0
Maham Shah,"['asus', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'ورسٹائل', 'رابطے', 'کی', 'حد', 'ہوتی', 'ہے', 'جس', 'میں', 'usb', 'ٹائپسی', 'تھنڈربولٹ', 'اور', 'ایس', 'ڈی', 'کارڈ', 'سلاٹ', 'شامل', 'ہیںوہ', 'ہموار', 'آلہ', 'کا', 'انضمام', 'پیش', 'کرتے', 'ہیں']",Asus,Female,1.0
Ahmed Raza,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'کا', 'آرام', 'دہ', 'اور', 'پرسکون', 'کھجور', 'آرام', 'کا', 'علاقہ', 'ہےیہ', 'بہترین', 'مدد', 'فراہم', 'کرتا', 'ہے', 'اور', 'ٹائپنگ', 'کا', 'ایک', 'آرام', 'دہ', 'تجربہ', 'یقینی', 'بناتا', 'ہے']",Dell,Male,1.0
Salma Malik,"['hp', 'لیپ', 'ٹاپ', 'میں', 'قابل', 'اعتماد', 'اور', 'تیز', 'چارجنگ', 'بیٹری', 'ہےیہ', 'مجھے', 'اپنے', 'لیپ', 'ٹاپ', 'کو', 'جلدی', 'سے', 'ری', 'چارج', 'کرنے', 'اور', 'بغیر', 'کسی', 'تاخیر', 'کے', 'کام', 'پر', 'واپس', 'آنے', 'کی', 'اجازت', 'دیتا', 'ہے']",HP,Female,1.0
Kashif Khan,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ڈسپلے', 'کے', 'بہت', 'سارے', 'اختیارات', 'ہیں', 'جن', 'میں', 'ٹچ', 'اسکرین', 'اور', 'اعلی', 'ریزولوشن', 'پینل', 'شامل', 'ہیںوہ', 'مختلف', 'صارف', 'کی', 'ترجیحات', 'کو', 'پورا', 'کرتے', 'ہیں']",Lenovo,Male,1.0
Shahnaz Ali,"['ایپل', 'میک', 'بوکس', 'میں', 'ایپل', 'کے', 'ماحولیاتی', 'نظام', 'کے', 'ساتھ', 'ہموار', 'انضمام', 'ہے', 'جس', 'سے', 'پیداواری', 'صلاحیت', 'اور', 'ورک', 'فلو', 'کی', 'کارکردگی', 'میں', 'اضافہ', 'ہوتا', 'ہے']",Apple,Female,1.0
Abdul Rehman,"['asus', 'لیپ', 'ٹاپ', 'میں', 'گیمنگ', 'کی', 'خصوصیات', 'کا', 'ایک', 'جامع', 'سیٹ', 'ہے', 'جس', 'میں', 'سرشار', 'گرافکس', 'کارڈ', 'اور', 'حسب', 'ضرورت', 'آرجیبی', 'لائٹنگ', 'شامل', 'ہیں']",Asus,Male,1.0
Hira Khan,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'کے', 'پاس', 'بیک', 'لیٹ', 'کی', 'بورڈ', 'ہے', 'جو', 'مجھے', 'بغیر', 'کسی', 'مشکل', 'کے', 'کم', 'روشنی', 'کے', 'حالات', 'میں', 'کام', 'کرنے', 'کی', 'اجازت', 'دیتا', 'ہے']",Dell,Male,1.0
Ismail Ahmed,"['ایچ', 'پی', 'لیپ', 'ٹاپ', 'میں', 'پرائیویسی', 'کی', 'ایک', 'جامع', 'خصوصیت', 'کا', 'سیٹ', 'ہے', 'جس', 'میں', 'ویب', 'کیم', 'شٹر', 'اور', 'فنگر', 'پرنٹ', 'قارئین', 'بھی', 'شامل', 'ہیں', 'جس', 'سے', 'ڈیٹا', 'کی', 'حفاظت', 'کو', 'یقینی', 'بناتا', 'ہے']",HP,Male,1.0
Zainab Raza,"['لینووو', 'لیپ', 'ٹاپ', 'کے', 'پاس', 'عین', 'مطابق', 'نوٹ', 'لینے', 'اور', 'تخلیقی', 'کاموں', 'کے', 'لئے', 'ایک', 'ذمہ', 'دار', 'اور', 'درست', 'ڈیجیٹل', 'قلم', 'ہے']",Lenovo,Female,1.0
Asif Khan,"['ایپل', 'میک', 'بوکس', 'میں', 'ایک', 'اعلی', 'معیار', 'کے', 'ریٹنا', 'ڈسپلے', 'ہوتے', 'ہیں', 'جو', 'ایک', 'عمیق', 'طور', 'پر', 'دیکھنے', 'کے', 'تجربے', 'کے', 'لئے', 'متحرک', 'رنگ', 'اور', 'تیز', 'بصری', 'فراہم', 'کرتے', 'ہیں']",Apple,Male,1.0
Sadia Shah,"['asus', 'لیپ', 'ٹاپ', 'میں', 'گیمنگ', 'سینٹرک', 'ڈیزائنوں', 'کا', 'وسیع', 'انتخاب', 'ہے', 'جس', 'میں', 'چیکنا', 'برش', 'شدہ', 'دھات', 'کی', 'تکمیل', 'اور', 'تیز', 'جمالیاتی', 'لہجے', 'شامل', 'ہیں']",Asus,Female,1.0
Noman Malik,"['ایسر', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'قابل', 'اعتماد', 'اور', 'تیز', 'ٹھوس', 'اسٹیٹ', 'ڈرائیو', 'ایس', 'ایس', 'ڈی', 'ہے', 'جو', 'بوٹ', 'اپ', 'اور', 'فائل', 'تک', 'رسائی', 'کی', 'رفتار', 'کو', 'نمایاں', 'طور', 'پر', 'بہتر', 'بناتا', 'ہے']",Acer,Male,1.0
Rabia Khan,"['ڈیل', 'کے', 'ذریعہ', 'فراہم', 'کردہ', 'کسٹمر', 'سپورٹ', 'بقایا', 'ہے', 'جس', 'میں', 'فوری', 'ردعمل', 'اور', 'جانکاری', 'کے', 'نمائندے', 'مدد', 'کے', 'لئے', 'تیار', 'ہیں']",Dell,Female,1.0
Saifullah Raza,"['hp', 'لیپ', 'ٹاپ', 'میں', 'آرام', 'دہ', 'اور', 'ایرگونومک', 'ڈیزائن', 'ہے', 'جس', 'میں', 'اچھی', 'طرح', 'سے', 'اسپیس', 'والے', 'کی', 'بورڈز', 'اور', 'کھجور', 'میں', 'توسیع', 'شدہ', 'ٹائپنگ', 'سیشن', 'شامل', 'ہیں']",HP,Male,1.0
Samina Ahmed,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'قابل', 'اعتماد', 'اور', 'تیز', 'usbc', 'پورٹ', 'ہے', 'جو', 'ورسٹائل', 'رابطے', 'اور', 'تیز', 'رفتار', 'ڈیٹا', 'کی', 'منتقلی', 'کی', 'صلاحیتوں', 'کی', 'پیش', 'کش', 'کرتا', 'ہے']",Lenovo,Female,1.0
Adil Khan,"['ایپل', 'میک', 'بوکس', 'میں', 'ایک', 'پائیدار', 'اور', 'ہلکا', 'پھلکا', 'ایلومینیم', 'چیسیس', 'ہے', 'جو', 'پورٹیبلٹی', 'کو', 'مضبوطی', 'کے', 'ساتھ', 'جوڑتا', 'ہے']",Apple,Male,1.0
Saima Raza,"['asus', 'لیپ', 'ٹاپ', 'میں', 'آڈیو', 'بڑھانے', 'کا', 'ایک', 'جامع', 'سیٹ', 'ہے', 'جس', 'میں', 'عمیق', 'آواز', 'کے', 'معیار', 'اور', 'ورچوئل', 'آس', 'پاس', 'کے', 'اثرات', 'کی', 'فراہمی', 'ہوتی', 'ہے']",Asus,Female,1.0
Waqas Ali,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'پائیدار', 'اور', 'اسپل', 'مزاحم', 'کی', 'بورڈ', 'ہےیہ', 'حادثاتی', 'پھیلاؤ', 'کے', 'دوران', 'ذہنی', 'سکون', 'فراہم', 'کرتا', 'ہے']",Dell,Male,1.0
Zahida Khan,"['کمپیکٹ', 'سے', 'لے', 'کر', 'بڑے', 'ڈسپلے', 'تک', 'مختلف', 'صارف', 'کی', 'ترجیحات', 'کو', 'پورا', 'کرنے', 'کے', 'لئے', 'hp', 'لیپ', 'ٹاپ', 'میں', 'اسکرین', 'کے', 'سائز', 'کی', 'ایک', 'وسیع', 'رینج', 'ہے']",HP,Female,1.0
Saad Raza,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'مضبوط', 'اور', 'محفوظ', 'فنگر', 'پرنٹ', 'اسکینر', 'ہےیہ', 'میرے', 'لیپ', 'ٹاپ', 'تک', 'فوری', 'اور', 'محفوظ', 'رسائی', 'کو', 'یقینی', 'بناتا', 'ہے']",Lenovo,Male,1.0
Shazia Ahmed,"['ایپل', 'میک', 'بوکس', 'میں', 'ایک', 'دیرپا', 'بیٹری', 'کی', 'زندگی', 'ہے', 'جو', 'استعمال', 'کے', 'اوقات', 'میں', 'بھی', 'مجھے', 'نتیجہ', 'خیز', 'رکھتی', 'ہے']",Apple,Female,1.0
Qasim Raza,"['asus', 'لیپ', 'ٹاپ', 'کے', 'پاس', 'سافٹ', 'ویئر', 'آپٹیمائزیشن', 'ٹولز', 'کا', 'ایک', 'جامع', 'سیٹ', 'ہے', 'جس', 'سے', 'صارفین', 'کو', 'کارکردگی', 'اور', 'بجلی', 'کی', 'ترتیبات', 'کو', 'ٹھیک', 'کرنے', 'کی', 'اجازت', 'ملتی', 'ہے']",Asus,Male,1.0
Ayesha Ali,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'میں', 'قابل', 'اعتماد', 'اور', 'تیز', 'ڈیٹا', 'ٹرانسفر', 'کی', 'رفتار', 'ہے', 'جس', 'سے', 'فائل', 'شیئرنگ', 'اور', 'فوری', 'اور', 'موثر', 'مطابقت', 'پذیر', 'ہوتی', 'ہے']",Dell,Female,1.0
Waqar Khan,"['ایچ', 'پی', 'لیپ', 'ٹاپ', 'کے', 'پاس', 'ایک', 'آرام', 'دہ', 'اور', 'جوابدہ', 'ٹچ', 'پیڈ', 'ہے', 'جو', 'ملٹی', 'ٹچ', 'اشاروں', 'کی', 'حمایت', 'کرتا', 'ہے', 'جس', 'سے', 'نیویگیشن', 'کو', 'ہوا', 'کا', 'جھونکا', 'لگتا', 'ہے']",HP,Male,1.0
Tahira Raza,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'رابطے', 'کے', 'اختیارات', 'کی', 'ایک', 'ورسٹائل', 'رینج', 'ہے', 'جس', 'میں', 'usba', 'usbc', 'hdmi', 'اور', 'sd', 'کارڈ', 'سلاٹ', 'شامل', 'ہیں']",Lenovo,Female,1.0
Rashid Ahmed,"['ایپل', 'میک', 'بوکس', 'کے', 'پاس', 'صارف', 'دوست', 'آپریٹنگ', 'سسٹم', 'ہے', 'جس', 'میں', 'ایک', 'چیکنا', 'اور', 'بدیہی', 'انٹرفیس', 'ہوتا', 'ہے', 'جس', 'سے', 'صارف', 'کے', 'مجموعی', 'تجربے', 'میں', 'اضافہ', 'ہوتا', 'ہے']",Apple,Male,1.0
Sadia Malik,"['asus', 'لیپ', 'ٹاپ', 'کے', 'پاس', 'ایک', 'جامع', 'کولنگ', 'سسٹم', 'ہے', 'جو', 'گرمی', 'کو', 'مؤثر', 'طریقے', 'سے', 'ختم', 'کرتا', 'ہے', 'اور', 'آلہ', 'کو', 'بہتر', 'طریقے', 'سے', 'چلاتا', 'رہتا', 'ہے']",Asus,Female,1.0
Aamir Khan,"['ایسر', 'لیپ', 'ٹاپ', 'کے', 'پاس', 'قابل', 'اعتماد', 'اور', 'تیز', 'بوٹ', 'اپ', 'وقت', 'ہوتا', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'مجھے', 'بغیر', 'کسی', 'تاخیر', 'کے', 'کام', 'کرنا', 'یا', 'گیمنگ', 'شروع', 'کرنے', 'کی', 'اجازت', 'ملتی', 'ہے']",Acer,Male,1.0
Ayesha Raza,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'کی', 'ایک', 'مضبوط', 'اور', 'پائیدار', 'تعمیر', 'ہے', 'جس', 'سے', 'یہ', 'یقینی', 'بناتا', 'ہے', 'کہ', 'اس', 'سے', 'روزانہ', 'استعمال', 'کی', 'سختیوں', 'کا', 'مقابلہ', 'ہوتا', 'ہے']",Dell,Female,1.0
Bilal Ahmed,"['hp', 'لیپ', 'ٹاپ', 'میں', 'پہلے', 'سے', 'نصب', 'سافٹ', 'ویئر', 'کا', 'ایک', 'جامع', 'سویٹ', 'ہے', 'جو', 'وسیع', 'پیمانے', 'پر', 'پیداوری', 'اور', 'تفریحی', 'اختیارات', 'فراہم', 'کرتا', 'ہے']",HP,Male,1.0
Rukhsar Malik,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'قابل', 'اعتماد', 'اور', 'تیز', 'چارج', 'کرنے', 'کی', 'صلاحیت', 'ہے', 'جس', 'کی', 'مدد', 'سے', 'مجھے', 'تیزی', 'سے', 'ریچارج', 'اور', 'کم', 'وقت', 'کو', 'کم', 'سے', 'کم', 'کیا', 'جاسکتا', 'ہے']",Lenovo,Female,1.0
Asad Raza,"['ایپل', 'میک', 'بوکس', 'کے', 'پاس', 'ایک', 'پرسکون', 'اور', 'موثر', 'کولنگ', 'سسٹم', 'ہے', 'جو', 'مطالبہ', 'کرنے', 'والے', 'کاموں', 'کے', 'دوران', 'لیپ', 'ٹاپ', 'کا', 'درجہ', 'حرارت', 'برقرار', 'رکھتے', 'ہیں']",Apple,Male,1.0
Maham Shah,"['asus', 'لیپ', 'ٹاپ', 'میں', 'مختلف', 'قسم', 'کے', 'ڈسپلے', 'کے', 'اختیارات', 'ہیں', 'جن', 'میں', 'ہموار', 'اور', 'سیال', 'گیمنگ', 'کے', 'تجربات', 'کے', 'لئے', 'اعلی', 'ریفریش', 'ریٹ', 'اسکرین', 'شامل', 'ہیں']",Asus,Male,1.0
Ahmed Raza,"['ڈیل', 'کے', 'ذریعہ', 'فراہم', 'کردہ', 'کسٹمر', 'سروس', 'غیر', 'معمولی', 'ہے', 'مددگار', 'اور', 'جانکاری', 'کے', 'معاون', 'نمائندوں', 'کے', 'ساتھ']",Dell,Male,1.0
Salma Malik,"['hp', 'لیپ', 'ٹاپ', 'میں', 'ہلکا', 'پھلکا', 'اور', 'پورٹیبل', 'ڈیزائن', 'ہے', 'جس', 'سے', 'وہ', 'لے', 'جانے', 'اور', 'سفر', 'کرنے', 'میں', 'آسان', 'ہوجاتا', 'ہے']",HP,Female,1.0
Kashif Khan,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'قابل', 'اعتماد', 'اور', 'تیز', 'رفتار', 'جاگ', 'اٹھنے', 'کی', 'خصوصیت', 'ہے', 'جس', 'کی', 'وجہ', 'سے', 'میں', 'بغیر', 'کسی', 'تاخیر', 'کے', 'کام', 'کو', 'تیزی', 'سے', 'دوبارہ', 'شروع', 'کرنے', 'کی', 'اجازت', 'دیتا', 'ہوں']",Lenovo,Male,1.0
Shahnaz Ali,"['ایپل', 'میک', 'بوکس', 'کے', 'پاس', 'ایک', 'اعلی', 'معیار', 'کا', 'ویب', 'کیم', 'ہے', 'جو', 'آن', 'لائن', 'میٹنگوں', 'اور', 'ویڈیو', 'کالوں', 'کے', 'لئے', 'تیز', 'اور', 'واضح', 'ویڈیو', 'فراہم', 'کرتا', 'ہے']",Apple,Female,1.0
Abdul Rehman,"['asus', 'لیپ', 'ٹاپ', 'میں', 'رابطے', 'کے', 'اختیارات', 'کی', 'ایک', 'جامع', 'صف', 'ہے', 'جس', 'میں', 'تھنڈربولٹ', 'بھی', 'شامل', 'ہے', 'جس', 'کی', 'اجازت', 'ہے']",Asus,Male,1.0
Hira Khan,"['میرے', 'پاس', 'ڈیل', 'لیپ', 'ٹاپ', 'میں', 'ایک', 'پائیدار', 'اور', 'اسپل', 'مزاحم', 'کی', 'بورڈ', 'ہے', 'جو', 'ذہنی', 'سکون', 'فراہم', 'کرتا', 'ہے']",Dell,Male,1.0
Ismail Ahmed,"['hp', 'لیپ', 'ٹاپ', 'مختلف', 'صارف', 'کی', 'ترجیحات', 'کے', 'مطابق', 'اسکرین', 'سائز', 'کی', 'ایک', 'وسیع', 'رینج', 'پیش', 'کرتے', 'ہیں']",HP,Male,1.0
Zainab Raza,"['لینووو', 'لیپ', 'ٹاپ', 'میں', 'فوری', 'اور', 'محفوظ', 'رسائی', 'کے', 'ل', 'a', 'ایک', 'مضبوط', 'اور', 'محفوظ', 'فنگر', 'پرنٹ', 'اسکینر', 'پیش', 'کیا', 'گیا', 'ہے']",Lenovo,Female,1.0
Asif Khan,"['ایپل', 'میک', 'بوکس', 'میں', 'دیرپا', 'بیٹری', 'کی', 'زندگی', 'ہوتی', 'ہے', 'جو', 'دن', 'بھر', 'پیداواری', 'صلاحیت', 'کو', 'یقینی', 'بناتی', 'ہے']",Apple,Male,1.0
